PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr10-94509039-1	chr10	94508939	94509139	+	19.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001359762, intron 2 of 4)	L1MD2|LINE|L1	-5818.0	NM_172051	319880.0	Mm.23047	NM_172051	ENSMUSG00000020023	Tmcc3	A230066D03Rik|AW488095|C630016B22Rik|C88213|Gm1556|Tmcc1	transmembrane and coiled coil domains 3	protein-coding	4.22	4.86	40.0	48.36	3.53974756747264	2.15010334817689e-07	9.91314345803265e-06
Merged-chr15-25891756-2	chr15	25891656	25891856	+	31.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001034851, intron 2 of 8)	ID_B1|SINE|B4	-41796.0	NM_001277318	66270.0	Mm.25311	NM_025459	ENSMUSG00000022270	Retreg1	1810015C04Rik|AU015349|Fam134b|Retreg1d	reticulophagy regulator 1	protein-coding	35.91	34.49	66.67	63.44	1.1378274310111	0.0039648529891199	0.0341094921274523
Merged-chr15-39966814-1	chr15	39966714	39966914	+	26.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	non-coding (NR_045719, exon 3 of 3)	non-coding (NR_045719, exon 3 of 3)	4165.0	NR_045719	105976.0	Mm.394885	NR_045719		AU022793	-	expressed sequence AU022793	ncRNA	1.06	1.33	57.6	46.28	5.94001612275656	1.14518242829494e-07	5.75195110555435e-06
Merged-chr15-12014290-2	chr15	12014190	12014390	+	23.950001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	RMER4A|LTR|ERVK	-18283.0	NM_011294	20024.0	Mm.41746	NM_011294	ENSMUSG00000022205	Sub1	AI842364|P15|P9|Pc4|Rpo2tc1	SUB1 homolog (S. cerevisiae)	protein-coding	8.45	11.5	30.4	30.68	1.84953362786173	0.0029346211539141	0.027018418651327
Merged-chr16-44811766-2	chr16	44811666	44811866	+	26.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-8962.0	NM_207244	239849.0	Mm.445045	NM_207244	ENSMUSG00000062082	Cd200r4	F630107N04Rik|MCD200RLa	CD200 receptor 4	protein-coding	52.81	43.33	88.53	93.08	1.17365613979234	0.0007243545772853	0.0089793042204946
Merged-chr14-76279207-2	chr14	76279107	76279307	+	22.449999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	27745.0	NR_152108	72893.0	Mm.233565	NR_152108		2900040C04Rik	-	RIKEN cDNA 2900040C04 gene	ncRNA	12.67	8.4	36.27	31.72	1.94451377930178	0.0011312490120672	0.0128284124336962
Merged-chr8-40862298-2	chr8	40862198	40862398	+	19.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001044740)	promoter-TSS (NM_001044740)	-69.0	NM_001044740	11988.0	Mm.4676	NM_007514	ENSMUSG00000031596	Slc7a2	20.5|AI158848|Atrc2|CAT-2|Cat2|Tea	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	protein-coding	35.91	36.7	74.67	70.72	1.24344447666507	0.0011186769929951	0.0127256361247852
Merged-chr6-88971964-1	chr6	88971864	88972064	+	22.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	69713.0	NM_011906	24100.0	Mm.284480	NM_011906	ENSMUSG00000002871	Tpra1	40kDa|Gpr175|Tpra40	transmembrane protein, adipocyte asscociated 1	protein-coding	3.17	0.0	20.8	25.48	4.20368141689066	9.71431230607768e-05	0.0017827084129815
Merged-chr2-127322782-1	chr2	127322682	127322882	+	12.3	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-13377.0	NM_010090	13537.0	Mm.4729	NM_010090	ENSMUSG00000027368	Dusp2	PAC1	dual specificity phosphatase 2	protein-coding	12.67	18.57	47.47	33.28	1.55068161975321	0.0036568109707357	0.0320099215867981
Merged-chr11-67405925-1	chr11	67405825	67406025	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	78822.0	NM_001081250	544791.0	Mm.461064	NM_001081250	ENSMUSG00000060180	Myh13	MyHC-eo	myosin, heavy polypeptide 13, skeletal muscle	protein-coding	6.34	1.33	26.67	22.88	3.09303753144915	0.0002472745166514	0.0038059942646513
Merged-chr9-75160737-1	chr9	75160637	75160837	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010864, intron 15 of 40)	intron (NM_010864, intron 15 of 40)	-71277.0	NM_001081322	208943.0	Mm.41339	NM_001081322	ENSMUSG00000033590	Myo5c	9130003O20Rik|BB085560|C330029I24	myosin VC	protein-coding	6.34	1.33	24.53	30.16	3.24077896335705	8.89830725478583e-05	0.0016549425483123
Merged-chr17-56290174-2	chr17	56290074	56290274	+	17.400002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_025836, intron 1 of 7)	intron (NM_025836, intron 1 of 7)	337.0	NM_025836	66905.0	Mm.311696	NM_025836	ENSMUSG00000024197	Plin3	1300012C15Rik|M6prbp1|Tip47	perilipin 3	protein-coding	128.85	132.21	256.54	210.08	1.0779712550385	8.42656199403488e-06	0.0002302109759076
Merged-chr5-72812887-2	chr5	72812787	72812987	+	16.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_013689, intron 3 of 17)	intron (NM_013689, intron 3 of 17)	55561.0	NM_001113460	21682.0	Mm.319581	NM_013689	ENSMUSG00000029217	Tec	-	tec protein tyrosine kinase	protein-coding	42.25	31.39	92.8	127.4	1.85266580298122	4.53691725504287e-07	1.87509756095707e-05
Merged-chr18-65381967-1	chr18	65381867	65382067	+	71.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001037294, intron 1 of 12)	intron (NM_001037294, intron 1 of 12)	11921.0	NM_001037294	225638.0	Mm.296528	NM_001037294	ENSMUSG00000032845	Alpk2	Gm549|Hak	alpha-kinase 2	protein-coding	2.11	6.63	94.4	62.92	4.35091883138184	3.4582065187780097e-12	6.11796797759548e-10
Merged-chr13-52981777-1	chr13	52981677	52981877	+	14.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NM_017373)	promoter-TSS (NM_017373)	-738.0	NM_017373	18030.0	Mm.136604	NM_017373	ENSMUSG00000056749	Nfil3	AV225605|E4BP4	nuclear factor, interleukin 3, regulated	protein-coding	35.91	15.03	148.8	99.32	2.52746107586624	2.03003899511763e-10	2.30522647298808e-08
Merged-chr4-145221639-1	chr4	145221539	145221739	+	18.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_011610, intron 8 of 9)	intron (NM_011610, intron 8 of 9)	25231.0	NM_011610	21938.0	Mm.235328	NM_011610	ENSMUSG00000028599	Tnfrsf1b	CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75	tumor necrosis factor receptor superfamily, member 1b	protein-coding	69.71	59.69	137.6	157.56	1.44001948526769	1.61595054606512e-06	5.58479823326507e-05
Merged-chr2-103153471-2	chr2	103153371	103153571	+	22.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	79796.0	NM_019735	56369.0	Mm.24772	NM_019735	ENSMUSG00000010911	Apip	APIP2|CGI-29|Mmrp19	APAF1 interacting protein	protein-coding	5.28	1.77	23.47	15.08	2.68382462755097	0.0026081698974366	0.0246448908383906
Merged-chr10-118050476-2	chr10	118050376	118050576	+	21.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-91311.0	NM_001162904	17245.0	Mm.101191	NM_010785	ENSMUSG00000020212	Mdm1	Arrd2|Mdm-1	transformed mouse 3T3 cell double minute 1	protein-coding	36.97	20.78	69.87	47.84	1.26894972346041	0.0039844862829114	0.0342327192091359
Merged-chr5-91960155-1	chr5	91960055	91960255	+	19.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026557, intron 1 of 8)	Charlie1a|DNA|hAT-Charlie	2401.0	NR_073442	68098.0	Mm.159453	NM_026557	ENSMUSG00000029397	Rchy1	ARNIP|CHIMP|Pirh2|Zfp363|Znf363	ring finger and CHY zinc finger domain containing 1	protein-coding	23.24	10.17	54.4	32.76	1.64278027432887	0.0024093336864509	0.0232005319986212
Merged-chr18-46613410-2	chr18	46613310	46613510	+	20.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	15706.0	NM_010120	13664.0	Mm.262037	NM_010120	ENSMUSG00000057561	Eif1a	C76390|Ef1a|Eftu|Eif4c|eIF-1A|eIF-4C	eukaryotic translation initiation factor 1A	protein-coding	34.85	32.28	90.13	95.68	1.72236766307715	2.81029550002655e-06	8.99826984739231e-05
Merged-chr3-88494110-2	chr3	88494010	88494210	+	11.254999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_019390)	promoter-TSS (NM_019390)	-798.0	NM_019390	16905.0	Mm.243014	NM_019390	ENSMUSG00000028063	Lmna	Dhe	lamin A	protein-coding	13.73	15.48	42.13	36.92	1.68664410800747	0.0015637973446968	0.0165769946146733
Merged-chr4-125114858-2	chr4	125114758	125114958	+	32.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	13023.0	NM_153159	230738.0	Mm.402	NM_153159	ENSMUSG00000042677	Zc3h12a	BC036563|MCPIP|MCPIP-1|Mcpip1|Reg1	zinc finger CCCH type containing 12A	protein-coding	59.15	72.96	109.33	123.24	1.05873005911818	0.0009693221928524	0.0113378066689479
Merged-chr13-119597804-2	chr13	119597704	119597904	+	20.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001177666, intron 2 of 3)	intron (NM_001177666, intron 2 of 3)	-26015.0	NM_020279	56838.0	Mm.143745	NM_020279	ENSMUSG00000074715	Ccl28	CCK1|MEC|Scya28	chemokine (C-C motif) ligand 28	protein-coding	14.79	14.59	89.07	26.0	2.14760202956258	0.0001437698113619	0.0024500824798537
Merged-chr4-145267958-2	chr4	145267858	145268058	+	38.400002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-21088.0	NM_011610	21938.0	Mm.235328	NM_011610	ENSMUSG00000028599	Tnfrsf1b	CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75	tumor necrosis factor receptor superfamily, member 1b	protein-coding	27.46	25.65	81.6	55.64	1.61531268432339	0.0001110076990906	0.0019868734593256
Merged-chr4-134758658-1	chr4	134758558	134758758	+	15.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_145554, intron 2 of 8)	intron (NM_145554, intron 2 of 8)	9346.0	NM_145554	100017.0	Mm.27486	NM_145554	ENSMUSG00000037295	Ldlrap1	AA691260|ARH2|Arh|Arh1|FHCB1|FHCB2	low density lipoprotein receptor adaptor protein 1	protein-coding	23.24	12.38	52.8	49.92	1.81138014774568	0.0002361375780488	0.0036637313479787
Merged-chr3-21808363-2	chr3	21808263	21808463	+	13.105	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	URR1A|DNA|hAT-Charlie	-268289.0	NM_030732	81004.0	Mm.202966	NM_030732	ENSMUSG00000027630	Tbl1xr1	8030499H02Rik|A630076E03Rik|AW539987|C21|C230089I12Rik|DC42|Ira1|TBLR1	transducin (beta)-like 1X-linked receptor 1	protein-coding	27.46	27.86	65.6	83.72	1.70010922324507	3.41613665960285e-05	0.0007551549026543
Merged-chr4-53228663-2	chr4	53228563	53228763	+	17.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-17533.0	NR_040665	78180.0	Mm.243847	NR_040665	ENSMUSG00000086947	4930522O17Rik	-	RIKEN cDNA 4930522O17 gene	ncRNA	85.55	53.06	136.54	140.4	1.25060878917524	5.73386970718368e-05	0.0011480995772903
Merged-chr13-83604500-1	chr13	83604400	83604600	+	17.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001347569, intron 3 of 10)	intron (NM_001347569, intron 3 of 10)	30893.0	NM_001347569	17260.0	Mm.24001	NM_025282	ENSMUSG00000005583	Mef2c	5430401D19Rik|9930028G15Rik|AV011172|Mef2	myocyte enhancer factor 2C	protein-coding	8.45	4.42	36.8	35.88	2.85778575460241	1.66180978334374e-05	0.0004098165588529
Merged-chr6-145747352-1	chr6	145747252	145747452	+	10.8	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	CpG	-61031.0	NM_027760	71323.0	Mm.158669	NM_027760	ENSMUSG00000030259	Rassf8	5133400D11Rik|AA815821|AW123240|Hoj1|mHoj-1	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	protein-coding	11.62	15.48	54.93	38.48	2.01551623595235	0.0001296007607073	0.0022624378283894
Merged-chr2-29772317-2	chr2	29772217	29772417	+	36.849998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	10789.0	NM_001177392	433416.0	Mm.330112	NM_001034887	ENSMUSG00000075425	Gm13547	-	predicted gene 13547	protein-coding	20.07	15.92	41.6	49.92	1.60830628900989	0.0011992939866256	0.0134294542960101
Merged-chr3-65518347-1	chr3	65518247	65518447	+	14.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	RSINE1|SINE|B4	-10100.0	NM_178892	99929.0	Mm.246398	NM_178892	ENSMUSG00000034640	Tiparp	ARTD14|AW558171|PARP7	TCDD-inducible poly(ADP-ribose) polymerase	protein-coding	8.45	7.07	24.53	27.04	2.04365404881422	0.0027523916517336	0.0257311149307477
Merged-chr5-33003773-1	chr5	33003673	33003873	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-15043.0	NM_011738	22629.0	Mm.332314	NM_011738	ENSMUSG00000018965	Ywhah	-	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	protein-coding	7.39	4.42	26.13	15.6	2.171811588327	0.0056576338352436	0.0445333487439861
Merged-chr12-82246673-2	chr12	82246573	82246773	+	17.950001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001167983, intron 2 of 23)	L1M4c|LINE|L1	-64676.0	NM_172579	217692.0	Mm.261333	NM_172579	ENSMUSG00000042700	Sipa1l1	4931426N11Rik|AW213287|Spar|mKIAA0440	signal-induced proliferation-associated 1 like 1	protein-coding	54.92	44.22	102.4	83.2	1.14546837406768	0.0008520588937472	0.0102492581731907
Merged-chr19-32278049-2	chr19	32277949	32278149	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001168525, intron 2 of 9)	L1M5|LINE|L1	-67036.0	NM_001168526	208449.0	Mm.329810	NM_144792	ENSMUSG00000040451	Sgms1	9530058O11Rik|AI841905|C80702|Mob|Sms1|Sor1|Tmem23	sphingomyelin synthase 1	protein-coding	12.67	13.27	53.33	65.0	2.43462477080863	1.04648854936432e-06	3.88016556255359e-05
Merged-chr19-43670747-2	chr19	43670647	43670847	+	28.15	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_145156, intron 1 of 3)	MIRb|SINE|MIR	4134.0	NM_145156	246696.0	Mm.23827	NM_145156	ENSMUSG00000040414	Slc25a28	Mfrn2|Mrs3/4	solute carrier family 25, member 28	protein-coding	29.57	45.54	87.47	69.16	1.26800029284929	0.0011677312110343	0.0131597221541466
Merged-chr13-41331880-2	chr13	41331780	41331980	+	33.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001111324, intron 3 of 7)	intron (NM_001111324, intron 3 of 7)	27121.0	NM_017464	18003.0	Mm.288980	NM_017464	ENSMUSG00000021365	Nedd9	Cas-L|CasL|HEF1|MEF1|Nedd-9|p105	neural precursor cell expressed, developmentally down-regulated gene 9	protein-coding	6.34	4.86	29.87	29.64	2.69572067725357	0.0001277902885858	0.0022362144378083
Merged-chr15-84350493-2	chr15	84350393	84350593	+	20.75	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	24374.0	NM_001162500	64099.0	Mm.251356	NM_022321	ENSMUSG00000022439	Parvg	AI413459	parvin, gamma	protein-coding	40.14	20.34	72.53	46.28	1.23203890858579	0.006186406091022	0.0475531310430169
Merged-chr2-38520075-2	chr2	38519975	38520175	+	23.049999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001159631, intron 1 of 9)	intron (NM_001159631, intron 1 of 9)	8199.0	NM_001159631	59126.0	Mm.143818	NM_021606	ENSMUSG00000026749	Nek6	1300007C09Rik	NIMA (never in mitosis gene a)-related expressed kinase 6	protein-coding	6.34	3.54	18.13	27.56	2.46625881710081	0.0016308196783495	0.0170845953196584
Merged-chr1-138288933-2	chr1	138288833	138289033	+	38.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	3' UTR (NM_177397, exon 3 of 3)	3' UTR (NM_177397, exon 3 of 3)	15195.0	NM_177397	338375.0	Mm.114424	NM_177397	ENSMUSG00000026394	Atp6v1g3	-	ATPase, H+ transporting, lysosomal V1 subunit G3	protein-coding	14.79	16.8	72.53	73.84	2.44446928770343	4.98620790568208e-08	2.80907462274771e-06
Merged-chr15-5539487-2	chr15	5539387	5539587	+	27.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_045274, intron 1 of 4)	intron (NR_045274, intron 1 of 4)	43169.0	NR_045274	71432.0	Mm.291087	NR_045274	ENSMUSG00000110018	5430437J10Rik	-	RIKEN cDNA 5430437J10 gene	ncRNA	40.14	26.09	60.27	75.92	1.30385095342551	0.0016018708586122	0.0168574102852177
Merged-chr15-76199494-2	chr15	76199394	76199594	+	14.75	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_201392)	promoter-TSS (NM_201392)	-88.0	NM_201392	18810.0	Mm.234912	NM_011117	ENSMUSG00000022565	Plec	AA591047|AU042537|EBS1|PCN|PLTN|Plec1	plectin	protein-coding	12.67	4.42	47.47	36.4	2.53957530463325	3.68363059188914e-05	0.0008022645374776
Merged-chr9-70260485-2	chr9	70260385	70260585	+	38.150002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_181072, intron 1 of 27)	intron (NM_181072, intron 1 of 27)	53135.0	NM_181072	71602.0	Mm.249311	NM_181072	ENSMUSG00000032220	Myo1e	2310020N23Rik|9130023P14Rik|AA407778|myosin-1e|myr 3	myosin IE	protein-coding	20.07	22.11	125.87	101.92	2.6787205968042	2.7990645757262e-12	5.07019451560255e-10
Merged-chr17-31994313-1	chr17	31994213	31994413	+	20.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_028902, intron 6 of 7)	L1MEd|LINE|L1	40195.0	NM_028902	74377.0	Mm.75856	NM_028902	ENSMUSG00000002076	Hsf2bp	4932437G14Rik	heat shock transcription factor 2 binding protein	protein-coding	23.24	10.17	107.73	79.04	2.74927723268606	4.61124537635847e-10	4.72750415996384e-08
Merged-chr6-8485732-1	chr6	8485632	8485832	+	17.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	23429.0	NR_040452	320312.0	Mm.374890	NR_040452	ENSMUSG00000087305	A430035B10Rik	2810488G03Rik	RIKEN cDNA A430035B10 gene	ncRNA	5.28	4.86	14.93	28.6	2.40322650160401	0.0026939294396834	0.0253068874205133
