PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr15-97786846-2	chr15	97786746	97786946	+	19.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026353, intron 1 of 2)	intron (NM_026353, intron 1 of 2)	2481.0	NM_026353	67739.0	Mm.28955	NM_026353	ENSMUSG00000081534	Slc48a1	4930570C03Rik	solute carrier family 48 (heme transporter), member 1	protein-coding	185.89	226.83	68.8	53.56	-1.51385851499426	2.39297033314442e-07	1.08736796806085e-05
Merged-chr15-25634292-2	chr15	25634192	25634392	+	37.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_019472, intron 1 of 40)	intron (NM_019472, intron 1 of 40)	11742.0	NM_019472	17909.0	Mm.60590	NM_019472	ENSMUSG00000022272	Myo10	AW048724|D15Ertd600e|mKIAA0799|myosin-X	myosin X	protein-coding	57.03	28.3	8.0	5.2	-2.45707216252611	0.0002410575216342	0.00372909752276
Merged-chr19-6299160-1	chr19	6299060	6299260	+	12.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	3' UTR (NM_010119, exon 5 of 5)	3' UTR (NM_010119, exon 5 of 5)	-7297.0	NM_001033342	240505.0	Mm.329622	NM_001033342	ENSMUSG00000024769	Cdc42bpg	BC046418|MRCKgamma	CDC42 binding protein kinase gamma (DMPK-like)	protein-coding	312.63	361.69	107.73	81.64	-1.59511081696333	1.88779399539765e-10	2.1700535466035e-08
Merged-chr14-63436111-1	chr14	63436011	63436211	+	9.22	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NM_177628)	promoter-TSS (NM_177628)	-283.0	NM_177628	219148.0	Mm.37882	NM_177628	ENSMUSG00000035095	Fam167a	A030013D21	family with sequence similarity 167, member A	protein-coding	55.98	42.45	14.4	9.88	-1.78579316836424	0.0010197830010414	0.011813724935403
Merged-chr13-9181279-1	chr13	9181179	9181379	+	20.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	87398.0	NM_172585	217980.0	Mm.234944	NM_172585	ENSMUSG00000033499	Larp4b	A630096F19|AI256361|D13Wsu64e|Larp5	La ribonucleoprotein domain family, member 4B	protein-coding	47.53	31.84	7.47	6.24	-2.37107241991545	0.0003074833367683	0.0045308114735029
Merged-chr2-155309107-1	chr2	155309007	155309207	+	9.22	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001004721, intron 7 of 11)	intron (NM_001004721, intron 7 of 11)	32743.0	NM_025735	66734.0	Mm.196239	NM_025735	ENSMUSG00000027602	Map1lc3a	1010001H21Rik|4922501H04Rik|LC3|LC3a	microtubule-associated protein 1 light chain 3 alpha	protein-coding	124.63	134.86	40.0	33.28	-1.59432477499187	3.33127002651411e-06	0.0001038150407242
Merged-chr4-129512476-2	chr4	129512376	129512576	+	18.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-1105.0	NM_010807	17357.0	Mm.424974	NM_010807	ENSMUSG00000047945	Marcksl1	AL022768|AW215397|AW536807|D4Bc1|F52|MacMARCKS|Macs2|Macs3|Mlp|Mrp	MARCKS-like 1	protein-coding	27.46	25.2	3.73	2.08	-2.8793199727347	0.0009822045255081	0.0114699903404434
Merged-chr15-89174042-2	chr15	89173942	89174142	+	45.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001159521)	promoter-TSS (NM_001159521)	-91.0	NM_001159521	140570.0	Mm.267514	NM_138749	ENSMUSG00000036606	Plxnb2	Debt|plexin-B2	plexin B2	protein-coding	90.83	102.14	35.2	26.52	-1.40241520202114	0.0002255462478455	0.0035385224745387
Merged-chr15-75905665-1	chr15	75905565	75905765	+	15.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_029663, intron 2 of 9)	intron (NM_029663, intron 2 of 9)	3679.0	NM_029663	66656.0	Mm.258927	NM_023240	ENSMUSG00000055762	Eef1d	EF-1-delta	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	protein-coding	30.63	26.09	5.87	3.64	-2.26990970574562	0.0025522165508062	0.024230606968854
Merged-chr11-107342584-2	chr11	107342484	107342684	+	18.349998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_153311, intron 1 of 9)	B1F|SINE|Alu	128136.0	NM_001359616	71795.0	Mm.397413	NM_145823	ENSMUSG00000040430	Pitpnc1	1110020B03Rik|5830436L09Rik|AI662802|AI851387|C330017I21Rik|Dnr411|RDGBB|RDGBB1|mrdgBbeta|rdgB-beta	phosphatidylinositol transfer protein, cytoplasmic 1	protein-coding	114.07	139.72	47.47	54.6	-1.07223938067215	0.0013763409962822	0.0149784206660301
Merged-chr17-12252337-2	chr17	12252237	12252437	+	17.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001357722, intron 11 of 25)	RLTR44A|LTR|ERVK	66323.0	NM_011948	26407.0	Mm.28587	NM_011948	ENSMUSG00000014426	Map3k4	D17Rp17|D17Rp17e|MAPKKK4|MEKK 4|MTK1|Mek4b|Mekk4|RP17|Rp17a|Tas|mKIAA0213	mitogen-activated protein kinase kinase kinase 4	protein-coding	21.12	20.78	0.0	5.2	-2.79622297825387	0.0051688670644604	0.0416864279568377
Merged-chr5-123865530-2	chr5	123865430	123865630	+	28.849998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_030701)	promoter-TSS (NM_030701)	-14.0	NM_030701	80885.0	Mm.440567	NM_030701	ENSMUSG00000045502	Hcar2	Gpr109a|Gpr109b|HM74|Niacr1|PUMA-G|Pumag|mHM74b	hydroxycarboxylic acid receptor 2	protein-coding	126.74	148.13	46.4	53.56	-1.21431202792793	0.0002128234500986	0.0033807122562802
Merged-chr15-101975802-1	chr15	101975702	101975902	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-21515.0	NM_212487	332131.0	Mm.325105	NM_212487	ENSMUSG00000050463	Krt78	2310030B04Rik|Kb40	keratin 78	protein-coding	182.72	149.45	80.0	53.56	-1.0696469872103	0.000339636882102	0.0048995751914006
Merged-chr13-95495056-1	chr13	95494956	95495156	+	17.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-16401.0	NM_001081159	268686.0	Mm.291249	NM_001081159	ENSMUSG00000021679	S100z	Gm625	S100 calcium binding protein, zeta	protein-coding	118.29	90.2	54.4	33.28	-1.01902314023014	0.004725672320105	0.0389291010390025
Merged-chr19-56726557-1	chr19	56726457	56726657	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	4185.0	NM_007419	11554.0	Mm.46797	NM_007419	ENSMUSG00000035283	Adrb1	Adrb-1|beta-AR	adrenergic receptor, beta 1	protein-coding	129.91	148.13	52.8	48.36	-1.22159647644017	0.0001356459610592	0.0023419006790791
Merged-chr18-17728854-2	chr18	17728754	17728954	+	28.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-147864.0	NR_045374	75162.0	Mm.60874	NR_045374		4930545E07Rik	-	RIKEN cDNA 4930545E07 gene	ncRNA	28.52	22.99	4.27	6.24	-2.12234586313484	0.0059308029472152	0.0461013667271348
Merged-chr9-35039505-1	chr9	35039405	35039605	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-77223.0	NR_029475	78934.0	Mm.391688	NR_029475	ENSMUSG00000070315	4930581F22Rik	-	RIKEN cDNA 4930581F22 gene	ncRNA	76.05	74.73	33.07	23.92	-1.16816096189716	0.0040863793997673	0.0348429596775867
Merged-chr11-20420067-1	chr11	20419967	20420167	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	ERVB5_1-I_MM-int|LTR|ERVK	-87354.0	NM_018861	55963.0	Mm.6379	NM_018861	ENSMUSG00000020142	Slc1a4	ASCT-1|ASCT1|AW045657|SATT	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	protein-coding	43.3	38.91	3.73	5.72	-2.78415188536267	5.55871255344323e-05	0.0011199840740925
Merged-chr4-132009960-2	chr4	132009860	132010060	+	29.049999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_183428, intron 1 of 20)	intron (NM_183428, intron 1 of 20)	39118.0	NM_001128606	269587.0	Mm.30038	NM_183428	ENSMUSG00000028906	Epb41	4.1R|AI415518|D4Ertd442e|Elp-1|Elp1|Epb4.1|mKIAA4056	erythrocyte membrane protein band 4.1	protein-coding	173.21	218.43	73.6	62.92	-1.27803386096719	1.20594316050308e-05	0.0003112867605627
Merged-chr4-58546297-2	chr4	58546197	58546397	+	21.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010336, intron 1 of 3)	intron (NM_010336, intron 1 of 3)	6996.0	NM_172989	14745.0	Mm.4772	NM_010336	ENSMUSG00000038668	Lpar1	AI326300|Edg2|Gpcr26|Kdt2|lpA1|vzg-1	lysophosphatidic acid receptor 1	protein-coding	46.47	26.53	7.47	7.28	-2.12653361884597	0.0014127875733912	0.0153118835489679
Merged-chr5-150840772-2	chr5	150840672	150840872	+	24.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-111835.0	NM_013823	16591.0	Mm.6500	NM_013823	ENSMUSG00000058488	Kl	alpha-kl	klotho	protein-coding	59.15	66.77	8.53	15.6	-2.08149268068728	5.61022997533303e-05	0.001129187703013
Merged-chr7-110768682-1	chr7	110768582	110768782	+	8.3	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001276301, intron 1 of 14)	CpG	476.0	NM_001276301	11717.0	Mm.3238	NM_009667	ENSMUSG00000005686	Ampd3	-	adenosine monophosphate deaminase 3	protein-coding	71.82	58.37	21.33	17.68	-1.49110843257284	0.0010378502606011	0.0119823591468171
Merged-chr11-75165528-1	chr11	75165428	75165628	+	25.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	exon (NM_001098203, exon 2 of 2)	exon (NM_001098203, exon 2 of 2)	2624.0	NM_001098203	15248.0	Mm.57250	NM_010430	ENSMUSG00000043099	Hic1	AA408311|HIC-1	hypermethylated in cancer 1	protein-coding	40.14	35.82	4.27	9.36	-2.28779434877406	0.000641658493323	0.0081657191939601
Merged-chr17-37044829-2	chr17	37044729	37044929	+	33.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	MER20B|DNA|hAT-Charlie	-1137.0	NM_019439	54393.0	Mm.32191	NM_019439	ENSMUSG00000024462	Gabbr1	GABAB1|GABAbR1|bM573K1.1	gamma-aminobutyric acid (GABA) B receptor, 1	protein-coding	42.25	42.01	6.93	4.68	-2.56888982087244	8.92035129132067e-05	0.0016579795784159
Merged-chr17-65764071-1	chr17	65763971	65764171	+	10.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_133685, intron 1 of 6)	L1MC4|LINE|L1	8681.0	NM_133685	106572.0	Mm.29274	NM_133685	ENSMUSG00000056515	Rab31	1700093E07Rik|AI415285|Rab22B	RAB31, member RAS oncogene family	protein-coding	92.94	90.64	33.07	22.36	-1.50634624575062	0.0001299653538642	0.0022667567143609
Merged-chr2-60815083-1	chr2	60814983	60815183	+	30.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001141932, intron 2 of 14)	intron (NM_001141932, intron 2 of 14)	66355.0	NM_001141931	56878.0	Mm.259667	NM_020296	ENSMUSG00000026970	Rbms1	2600014B10Rik|AI255215|MSSP-1|MSSP-2|MSSP-3|YC1	RNA binding motif, single stranded interacting protein 1	protein-coding	43.3	35.37	2.13	6.76	-2.8508667624814	0.0001000793763985	0.0018279213013153
Merged-chr6-72109722-1	chr6	72109622	72109822	+	13.2	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_011375, intron 1 of 6)	intron (NM_011375, intron 1 of 6)	12114.0	NM_011375	20454.0	Mm.38248	NM_011375	ENSMUSG00000056091	St3gal5	3S-T|Siat9|[a]2	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	protein-coding	86.61	81.8	11.73	10.92	-2.63368086143585	3.56815225106217e-08	2.0829896445914e-06
Merged-chr5-38082721-1	chr5	38082621	38082821	+	12.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001359398, intron 1 of 9)	intron (NM_001359398, intron 1 of 9)	43491.0	NM_001289536	71116.0	Mm.18959	NM_026959	ENSMUSG00000029125	Stx18	1810035L21Rik|4933425D03Rik|AU041562	syntaxin 18	protein-coding	67.6	78.26	18.67	14.56	-1.86614500586937	4.53278091655696e-05	0.0009495439647835
Merged-chr6-37223180-2	chr6	37223080	37223280	+	53.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001347104, intron 1 of 32)	intron (NM_001347104, intron 1 of 32)	76796.0	NM_001081206	320127.0	Mm.119469	NM_001081206	ENSMUSG00000038665	Dgki	6430604M11Rik|C130010K08Rik	diacylglycerol kinase, iota	protein-coding	69.71	108.33	36.8	12.48	-1.6530867576648	0.0004428328252562	0.0060490255063895
Merged-chr2-35732216-2	chr2	35732116	35732316	+	40.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	35484.0	NM_001290639	69601.0	Mm.29629	NM_001001602	ENSMUSG00000026883	Dab2ip	2310011D08Rik|AI480459|Aip1|mKIAA1743	disabled 2 interacting protein	protein-coding	94.0	57.04	14.93	12.48	-2.23220168381032	5.07425436017349e-06	0.0001491609715085
Merged-chr5-124531438-2	chr5	124531338	124531538	+	16.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_021430)	promoter-TSS (NM_021430)	-47.0	NM_021430	75695.0	Mm.41180	NM_021430	ENSMUSG00000029392	Rilpl1	2900002H16Rik|6330559I19Rik|GOSPEL	Rab interacting lysosomal protein-like 1	protein-coding	223.91	239.65	115.2	76.44	-1.04877847304218	9.46204059817879e-05	0.0017419220488277
Merged-chr4-9243650-2	chr4	9243550	9243750	+	21.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	ORR1G|LTR|ERVL-MaLR	-25643.0	NM_001355183	74438.0	Mm.473368	NM_028940	ENSMUSG00000041216	Clvs1	4933402J24Rik|Clvl1|Rlbp1l1	clavesin 1	protein-coding	51.75	48.2	6.93	13.52	-1.99263471056134	0.0004340548588896	0.0059543501883668
Merged-chr16-92039675-2	chr16	92039575	92039775	+	37.75	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-18647.0	NM_017391	53881.0	Mm.217354	NM_017391	ENSMUSG00000089774	Slc5a3	AA623876|BF642829|Smit1	solute carrier family 5 (inositol transporters), member 3	protein-coding	80.27	92.41	24.0	19.24	-1.76391399627505	2.67436088925679e-05	0.0006143513037248
Merged-chr8-24420562-1	chr8	24420462	24420662	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	18384.0	NM_026931	69068.0	Mm.25775	NM_026931	ENSMUSG00000056313	Tcim	1110065B09Rik|1810011O10Rik|AW121743|AW321058	transcriptional and immune response regulator	protein-coding	43.3	27.41	3.73	2.6	-3.07161582025669	0.0001058158630654	0.0019134238348709
Merged-chr6-4903433-2	chr6	4903333	4903533	+	16.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	5' UTR (NM_181595, exon 1 of 16)	5' UTR (NM_181595, exon 1 of 16)	113.0	NM_181595	243725.0	Mm.332901	NM_181595	ENSMUSG00000032827	Ppp1r9a	2810430P21Rik|4930518N04Rik|5330407E15|A230094E16Rik|BB181831|NRB|mKIAA1222|neurabin-I	protein phosphatase 1, regulatory (inhibitor) subunit 9A	protein-coding	114.07	75.61	8.53	6.76	-3.32021645600649	1.95855233855015e-10	2.24159598716074e-08
Merged-chr2-167844201-1	chr2	167844101	167844301	+	13.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-88126.0	NM_011201	19246.0	Mm.277916	NM_011201	ENSMUSG00000027540	Ptpn1	PTP-1B|PTP-HA2|PTP1B	protein tyrosine phosphatase, non-receptor type 1	protein-coding	54.92	34.05	9.07	9.36	-2.0509290268374	0.0006180180755296	0.0079147505779648
Merged-chr9-83555133-1	chr9	83555033	83555233	+	17.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_172507, intron 1 of 3)	(CA)n|Simple_repeat|Simple_repeat	6795.0	NM_172507	212531.0	Mm.491246	NM_172507	ENSMUSG00000032261	Sh3bgrl2	A930014C21Rik|AA408038|B930089I21	SH3 domain binding glutamic acid-rich protein like 2	protein-coding	91.89	94.62	34.67	38.48	-1.11121043918589	0.0025858637959663	0.0244899491575878
Merged-chr6-116671156-1	chr6	116671056	116671256	+	10.8	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_178045, intron 1 of 10)	intron (NM_178045, intron 1 of 10)	2680.0	NM_178045	213391.0	Mm.257931	NM_178045	ENSMUSG00000042129	Rassf4	3830411C14Rik|AD037|AI586137	Ras association (RalGDS/AF-6) domain family member 4	protein-coding	137.3	107.89	43.2	43.16	-1.2603447974258	0.0001881224506137	0.0030526234456838
Merged-chr1-152560977-1	chr1	152560877	152561077	+	10.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_016846, intron 4 of 17)	intron (NM_016846, intron 4 of 17)	64240.0	NM_016846	19731.0	Mm.245270	NM_016846	ENSMUSG00000026482	Rgl1	Rgl|mKIAA0959	ral guanine nucleotide dissociation stimulator,-like 1	protein-coding	30.63	25.2	5.33	3.12	-2.56646189477804	0.0013128135121007	0.014427770770203
Merged-chr12-12316885-2	chr12	12316785	12316985	+	18.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001146119, intron 2 of 11)	MLTR14|LTR|ERV1	54746.0	NM_029758	76820.0	Mm.440802	NM_029758	ENSMUSG00000020589	Fam49a	2410157M17Rik|9630047E15|D12Ertd553e	family with sequence similarity 49, member A	protein-coding	36.97	31.84	8.0	6.24	-2.0591148836527	0.0018927310398309	0.0192121739497998
Merged-chr18-5127431-1	chr18	5127331	5127531	+	14.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	ORR1D2|LTR|ERVL-MaLR	38300.0	NR_153824	102637682.0	Mm.451914	NR_153824		Gm26682	Gm38715	predicted gene, 26682	ncRNA	54.92	33.16	9.07	3.12	-2.63542461352383	9.66914186167958e-05	0.0017755420721762
Merged-chr6-145276367-2	chr6	145276267	145276467	+	65.199997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	25815.0	NR_045598	100039495.0	Mm.121014	NR_045598	ENSMUSG00000086013	Gm15706	-	predicted gene 15706	ncRNA	176.38	183.5	75.2	53.04	-1.25706846910079	1.81614088352064e-05	0.0004422375453128
Merged-chr1-121508909-2	chr1	121508809	121509009	+	21.400002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	TTS (NM_010483)	TTS (NM_010483)	19556.0	NM_010483	15564.0	Mm.4833	NM_010483	ENSMUSG00000050534	Htr5b	5-Ht5b	5-hydroxytryptamine (serotonin) receptor 5B	protein-coding	113.01	118.94	53.33	40.04	-1.08236042964535	0.0013099788723971	0.0144075329849481
Merged-chr19-47936563-1	chr19	47936463	47936663	+	12.3	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	L1ME3G|LINE|L1	-1149.0	NM_001163267	381229.0	Mm.300553	NM_001163267	ENSMUSG00000046585	Cfap58	Ccdc147|Gm969	cilia and flagella associated protein 58	protein-coding	105.62	130.88	39.47	58.76	-1.02323271430849	0.0041863210441617	0.0354615399812068
Merged-chr5-5358148-1	chr5	5358048	5358248	+	10.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_011074, intron 2 of 14)	intron (NM_011074, intron 2 of 14)	22103.0	NM_011074	18647.0	Mm.389061	NM_011074	ENSMUSG00000028926	Cdk14	Pftk1|mKIAA0834	cyclin-dependent kinase 14	protein-coding	27.46	24.76	2.13	1.56	-3.45558294862286	0.0003825720415479	0.0053699825483555
Merged-chr3-69679534-1	chr3	69679434	69679634	+	8.91	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Lx4B|LINE|L1	-42521.0	NM_133787	97112.0	Mm.21062	NM_133787	ENSMUSG00000027787	Nmd3	C87860	NMD3 ribosome export adaptor	protein-coding	60.2	43.77	12.27	17.68	-1.53345923277573	0.0031005143735066	0.0282154824009196
